country_name,country_code,year,agriculture_forestry_and_fishing_value_added_percent_of_gdp,adjusted_savings_natural_resources_depletion_percent_of_gni,access_to_electricity_percent_of_population,adjusted_savings_energy_depletion_percent_of_gni,adjusted_savings_carbon_dioxide_damage_percent_of_gni,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,agriculture_forestry_and_fishing_value_added_annual_percent_growth
Portugal,PRT,2019,1.99991845769704,0.0934581263856356,100,0.0299845550484761,0.778758775465382,100,4.12537641929318
Portugal,PRT,2020,2.14089692520428,0.177444129396746,100,0.0187355835586288,0.757520372590476,100,-1.331052097
Romania,ROU,2008,6.30193056572848,1.57638005383417,96.5,1.573788462,1.22175707445394,100,23.5095692823043
Romania,ROU,2009,6.11614263251912,0.995157561136865,96.8,0.988251402518539,1.29672092465701,100,-2.133169716
Romania,ROU,2010,5.1772466335768,1.0765263249105,97.1,1.06156215614756,1.3199156907919,100,-14.22834565
Romania,ROU,2011,5.95088848587022,1.46906619428656,97.4,1.44676549062003,1.31773772714469,100,16.6034676398961
Romania,ROU,2012,4.54079724771484,1.42291459363195,97.8,1.40293335484725,1.44352803480755,100,-24.09452396
Romania,ROU,2013,5.50972556892124,1.21197467515051,98.1,1.19960869455283,1.24614038719687,100,33.2408068117389
Romania,ROU,2014,4.94834094527624,0.937295590765882,98.4,0.927262364199475,1.21184735974477,100,8.29135678546562
Romania,ROU,2015,4.42592968395419,0.60320226979093,98.8,0.594729032766152,1.44849097650311,100,-10.05054399
Romania,ROU,2016,4.2921753725524,0.362175747211638,99.1,0.353977168708578,1.40648273131984,100,2.20947522482213
Romania,ROU,2017,4.43884283682194,0.47732207471937,100,0.467934703203696,1.34050971369128,100,12.5630753263407
Romania,ROU,2018,4.49503850477091,0.64340107317087,99.8,0.633341570059485,1.23324549133215,100,11.1607558079302
Romania,ROU,2019,4.29922089922956,0.475352117230635,100,0.468319019268381,1.21867807223333,100,-0.449033686
Romania,ROU,2020,4.0647816898077,0.230256744533843,100,0.223723663983243,1.15956533216829,100,-15.28840898
Slovenia,SVN,2008,1.75871456280572,0.18078687209894,100,0.0692278449731942,0.857710510018726,100,-3.436151433
Slovenia,SVN,2009,1.76138111297772,0.1243543849349,100,0.0220028914394682,0.861360549859638,100,-8.845474452
Slovenia,SVN,2010,1.81942536718625,0.147993141948206,100,0.0450205838748784,0.94800959149262,100,1.96782807731435
Slovenia,SVN,2011,2.04087230966772,0.188644338760518,100,0.0511196148712864,0.920346856349688,100,4.82645972415195
Slovenia,SVN,2012,1.82601354087255,0.16809217522008,100,0.0221095684066246,1.0245654082301,100,-8.846923245
Slovenia,SVN,2013,1.8307708216806,0.157268996972867,100,0.0111228110371404,0.984627558412917,100,-1.396480427
Slovenia,SVN,2014,1.82135489758977,0.230327538368479,100,0.006887890696085,0.891074583981092,100,-1.236132712
Slovenia,SVN,2015,1.97361186480213,0.240998263099273,100,0.0055935376657533,1.0936742807055,100,16.9222947825061
Slovenia,SVN,2016,1.85129615497703,0.235164846792788,100,0.0065355695341151,1.1440456767362,100,-2.138050725
Slovenia,SVN,2017,1.69303673263207,0.233472819256906,100,0.0083352582263401,1.10729879441416,100,-5.975026926
Slovenia,SVN,2018,1.99134296260198,0.227195828420356,100,0.0100073231271799,1.03283295953542,100,17.1838717058898
Slovenia,SVN,2019,1.77040651705792,0.20558853500864,100,0.0061686570661827,1.03660939133014,100,-4.3374371
Slovenia,SVN,2020,1.89729714128329,0.184391195535805,100,0.0047566906709314,0.993773327106373,100,7.1076400547875
Spain,ESP,2008,2.35367195478016,0.0059644000405682,100,0.003378253938085,0.548523243703614,100,-2.299690359
Spain,ESP,2009,2.24960158062983,0.0014411361631801,100,0.0010665721557657,0.54273433219563,100,-3.258314935
Spain,ESP,2010,2.41740898393438,0.0092329813685381,100,0.0018891536552403,0.557236006528435,100,2.60242205617109
Spain,ESP,2011,2.3625185975353,0.0136710136275687,100,0.0018980076482341,0.562698870053283,100,5.15534189567339
Spain,ESP,2012,2.39776671776239,0.0199804857134865,100,0.0016998064460774,0.636624376736862,100,-9.184265293
Spain,ESP,2013,2.60946207875576,0.0168037236322344,100,0.0048442757857191,0.582900375466584,100,13.8322251023705
Spain,ESP,2014,2.52697678134345,0.0138340410482743,100,0.0031110069037886,0.593598553584518,100,-1.161677832
Spain,ESP,2015,2.72327046339292,0.0084084727733024,100,0.0011642571522764,0.74518125137793,100,4.83154696317072
Spain,ESP,2016,2.81522075003094,0.0071102974610555,100,0.0004183765647301,0.717385019727654,100,4.50375844056568
Spain,ESP,2017,2.80344676690393,0.0137045789674059,100,0.0004499642386738,0.750341852822401,100,-3.486741847
Spain,ESP,2018,2.70128254621885,0.0171947774440805,100,0.0006686658031013,0.70732174142055,100,4.1937725004737
Spain,ESP,2019,2.51980122994951,0.009815813424701,100,0.0004710660454381,0.700617233399395,100,-2.770200643
Spain,ESP,2020,2.78468031745976,0.0085268984429826,100,6.0002578126e-05,0.685729326628887,100,-1.979426434
Sweden,SWE,2008,1.25959310578854,0.131166657282545,100,0.0139292092278173,0.231264892652241,100,-15.48801339
Sweden,SWE,2009,1.13932850824165,0.0760375027368991,100,0.0124814838459469,0.265063613752381,100,4.4680713686159
Sweden,SWE,2010,1.36163812170019,0.369839374537089,100,0.0151368158100461,0.27008078846045,100,0.405859205999292
Sweden,SWE,2011,1.41169579751865,0.463777079486903,100,0.0220729799066752,0.226990251018737,100,4.76444517399868
Sweden,SWE,2012,1.25256677921832,0.143863603201331,100,0.0199927436955999,0.231678107746489,100,1.06153785890555
Sweden,SWE,2013,1.23061954894016,0.0949330670635121,100,0.0155009140836057,0.218403984135222,100,6.54457364341086
Sweden,SWE,2014,1.25158848475017,0.0734051862045647,100,0.0134461495694928,0.221431924269075,100,10.0551139567455
Sweden,SWE,2015,1.30289041518333,0.0702080707744759,100,0.0075069039011891,0.267658818187629,100,3.39641351954383
Sweden,SWE,2016,1.27441325068162,0.0813363489466276,100,0.0059575399089464,0.268524757367084,100,-0.617007673
Sweden,SWE,2017,1.31525688825892,0.135653655785586,100,0.0076576645387183,0.260297820749338,100,3.72342136584425
Sweden,SWE,2018,1.27924121516752,0.165515768884424,100,0.0201589457969788,0.249082937293866,100,-9.145745786
Sweden,SWE,2019,1.29094538271318,0.119056044921906,100,0.0191894103170098,0.259717954040394,100,8.12240787834308
Sweden,SWE,2020,1.19966667848375,0.117260007673305,100,0.0098306080100192,0.242448294258335,100,-4.917127072
Switzerland,CHE,2008,0.783533938641809,0.001625934359764,100,0.0008086604134978,0.226382666374645,100,-0.086637861
Switzerland,CHE,2009,0.722507576681507,0.0001512181001174,100,0.0001512181001174,0.212583432842804,100,4.78741944266068
Switzerland,CHE,2010,0.662940575575839,0.0002688230612275,100,0.0002164581596238,0.203005257985034,100,-3.392250621
Switzerland,CHE,2011,0.676699830016967,0.0005950159700732,100,0.0002667447778721,0.168650461130408,100,10.213300763724
Switzerland,CHE,2012,0.634586963665186,0.0007228119920035,100,0.0003155794184853,0.187106617014843,100,-3.673659857
Switzerland,CHE,2013,0.662533713556518,0.0014322452862429,100,0.0002049086032846,0.193659964192507,100,-6.578703413
Switzerland,CHE,2014,0.708877665824655,0.0026298491022344,100,0.0001897170997152,0.182114127637956,100,10.9675158335942
Switzerland,CHE,2015,0.62644626050893,0.0019146572336218,100,9.62147096556018e-05,0.19123309627254,100,-9.433051403
Switzerland,CHE,2016,0.658010471667002,0.0016884759222396,100,9.02323824943346e-05,0.205668042780661,100,0.939289937083387
Switzerland,CHE,2017,0.631333509411792,0.0016353342878916,100,0.0001394841951421,0.208369643177971,100,-3.12421114
Switzerland,CHE,2018,0.643750702339479,0.0032658202714175,100,0.0001754152514143,0.207953032167109,100,8.52153304504645
Switzerland,CHE,2019,0.647745526895984,0.0015194302012402,100,0.0003540963024016,0.216073361668277,100,-3.811956123
Switzerland,CHE,2020,0.705477633321729,0.0014584935701474,100,0.0001817597045947,0.204745781788113,100,-1.063828502
Thailand,THA,2008,10.0724338253633,2.52188149221477,94.8,2.50448415171961,2.17545543072986,70.5,2.93263814914016
Thailand,THA,2009,9.78703375942043,1.56648835368467,99,1.54329674826118,2.23773417215413,71.55,-0.244339523
Thailand,THA,2010,10.5221756369849,1.96090523561916,99.7,1.9367697579356,2.04952637197431,72.8,-0.457891545
Thailand,THA,2011,11.5917917775207,2.28547558050081,99.3,2.26217583808839,1.92550018192207,74,6.29829103228975
Thailand,THA,2012,11.5041001535767,2.25201168019925,99.1,2.2225174501832,2.0531941788989,75.3,2.705149369
Thailand,THA,2013,11.3222153379773,2.0761317035499,99.4,2.05867609838119,2.14178753820878,76.4,0.702545756208849
Thailand,THA,2014,10.0889216151042,2.13126203212952,99.5,2.11668688914565,2.23785082874151,77.4,-0.288022533
Thailand,THA,2015,8.87272364786793,1.39781065741987,99.6,1.38897087616473,2.41201845933118,78.7,-6.466574432
Thailand,THA,2016,8.47807696285562,1.04344090116435,99.9,1.03173253841723,2.38469155942211,79.8,-1.157687418
Thailand,THA,2017,8.40641258665047,1.0584987577388,99.9,1.05847464551561,2.22160930115794,81,4.82182428669755
Thailand,THA,2018,8.20181926195524,1.3751946382943,99.8,1.37519249934744,2.08849599049716,82.2,6.09679269588439
Thailand,THA,2019,8.1285680400948,1.14261232362985,99.9,1.14261232362985,2.07907406244265,83.1,-0.980044608
Thailand,THA,2020,8.70285214673554,0.688355229537307,100,0.688355229537307,2.12561126405665,84.3,-3.158978184
Turkiye,TUR,2008,7.42466846883692,0.211901558349685,99.7,0.145724381380433,1.01034661988355,93.8,4.52502923613179
Turkiye,TUR,2009,8.07198879989725,0.156475678717103,99.7,0.0876447773532298,1.23892498378038,94,4.12817282938789
Turkiye,TUR,2010,8.9669281343332,0.33768816842234,100,0.0917414883582157,1.10202860515628,94.2,7.66995529497807
Turkiye,TUR,2011,8.17395626522538,0.418855825576037,100,0.127076864320525,1.13973735920015,94.5,3.43976003678688
Turkiye,TUR,2012,7.69487759202317,0.267474095758293,100,0.103798130602797,1.16918621252439,94.6,2.19539924144895
Turkiye,TUR,2013,6.67610812297851,0.214311807800166,100,0.0860887119243914,1.08358048319937,94.7,2.36811753134893
Turkiye,TUR,2014,6.55723547339657,0.171847425647182,100,0.0815983751187947,1.23230462519678,94.8,0.54801018595181
Turkiye,TUR,2015,6.86837534505832,0.0978441139403886,100,0.0397420558747258,1.43052987497512,94.8,9.25669711733705
Turkiye,TUR,2016,6.14229206403875,0.081775504374421,100,0.0315356199108909,1.56326829037952,95,-2.593557947
Turkiye,TUR,2017,6.03862979568919,0.09111466135248,100,0.0481724871218538,1.83546884911773,95,4.91916380214138
Turkiye,TUR,2018,5.79162073249373,0.157524196186398,100,0.0950737135041577,2.10443270130461,95.1,2.30130205271865
Turkiye,TUR,2019,6.40176095459275,0.170580829418903,100,0.0883228867356227,2.16603391357313,95.2,2.99498519326178
Turkiye,TUR,2020,6.66994132531181,0.155812831312569,100,0.0525090554096133,2.3635910716953,95.3,5.80865529385552
Ukraine,UKR,2008,6.53540152136768,1.4477509152271,99.8,1.23534337487894,4.53263258536234,94.2,16.8677409257008
Ukraine,UKR,2009,6.90539595920772,1.21918307385196,99.9,1.16491467027361,6.05406889190302,94.3,-1.99999997
Ukraine,UKR,2010,7.40220509822994,1.87636359717556,100,0.898611493068441,5.65262760937672,94.55,0.208151066341628
Ukraine,UKR,2011,8.15022183877887,2.11658672079074,100,1.18071114927828,5.2492888403384,94.6,19.5675716399794
Ukraine,UKR,2012,7.76131248389414,1.25272515009954,99.9,0.836121067634905,4.76725206732431,94.9,-4.00309192
Ukraine,UKR,2013,8.69230562102956,1.23535296147244,100,0.779950974870513,4.65413313137482,95,12.6353203484155
Ukraine,UKR,2014,10.1546081548161,1.1152949956599,100,0.806864505203705,6.06510515861557,95.1,-0.680222988
Ukraine,UKR,2015,12.0593761063371,0.62873374630086,100,0.623689356302003,7.00601953965949,95.3,-4.378044623
Ukraine,UKR,2016,11.7257009089167,0.580152253168311,100,0.422582846644037,7.67769454961728,95.2,6.33345286470882
Ukraine,UKR,2017,10.1776550393512,0.653951697515659,100,0.591598433571082,5.75612756626461,95.1,-2.523766451
Ukraine,UKR,2018,10.1395331070229,0.914624742038444,100,0.815487419149946,5.50249682244574,95.3,8.17648201671055
Ukraine,UKR,2019,8.96518101437243,0.533847209975614,100,0.528220731710352,4.57350849501398,95.2,1.00360668491844
Ukraine,UKR,2020,9.31015109807472,0.288413387143308,100,0.252452065249458,4.24071252864791,95.1,-10.69712787
United Kingdom,GBR,2008,0.674385040160643,1.22700625050897,100,1.22695110708487,0.478115748702392,100,26.43132258
United Kingdom,GBR,2009,0.676006358462864,0.775767447514281,100,0.775668839157509,0.537409474880635,100,-7.147544796
United Kingdom,GBR,2010,0.586676348245908,0.777727313817722,100,0.777607939865628,0.55316655935344,100,-16.41714212
United Kingdom,GBR,2011,0.682489368996566,0.93922336278572,100,0.939041482448048,0.49638998600746,100,27.1602089437143
United Kingdom,GBR,2012,0.628400871790233,0.750405079443067,100,0.750313915222595,0.54206669964215,100,-16.14170533
United Kingdom,GBR,2013,0.633279834912744,0.616771334164628,100,0.616746469498848,0.535937619275028,100,-1.463485218
United Kingdom,GBR,2014,0.745014534118938,0.49151553983355,100,0.49151553983355,0.464836527500492,100,40.9789237279682
United Kingdom,GBR,2015,0.631166672145544,0.302954009537778,100,0.302954009537778,0.485769843698995,100,-13.61253763
United Kingdom,GBR,2016,0.578868221997394,0.247595302853298,100,0.247595239214295,0.518690200770757,100,-10.47098172
United Kingdom,GBR,2017,0.594098772522404,0.354471445879867,100,0.354470949854152,0.517311825859217,100,4.87149586590256
United Kingdom,GBR,2018,0.571108913982411,0.561548668352516,100,0.561546989274838,0.49782797945177,100,-10.19258567
United Kingdom,GBR,2019,0.604721474036011,0.6,100,0.487798795551318,0.49821995009398,100,16.5716688230578
United Kingdom,GBR,2020,0.671076489218374,0.28,100,0.26016789745745,0.467780751980093,100,-3.263659091
United States,USA,2008,0.992202906161209,0.986321952175243,100,0.923765045139316,1.01354278640103,100,0.0333354438894418
United States,USA,2009,0.893144091680195,0.311232917042184,100,0.26852282788504,0.987140831093959,100,-2.387069623
United States,USA,2010,0.968458242095091,0.389242928907631,100,0.261842024879902,1.01566228798885,100,2.64745442196801
United States,USA,2011,1.15314160525322,0.499041174696241,100,0.319429945899241,0.97363003428701,100,1.55858420775481
United States,USA,2012,1.1040810337413,0.301236602660115,100,0.181965717238289,0.923415485858181,100,2.32595608176294
United States,USA,2013,1.27866271761634,0.339759968147249,100,0.24793731814635,0.957650288800659,100,1.88126723252861
United States,USA,2014,1.13913805082627,0.345245229305008,100,0.274257169834736,0.953071714433702,100,2.39511679863344
United States,USA,2015,0.995609788653403,0.0445198508958064,100,0.021166889773666,0.929971013855303,100,2.85463312732634
United States,USA,2016,0.890682131845013,0.108120553787884,100,0.0830654629866909,0.924104500420472,100,1.78036283605397
United States,USA,2017,0.901688151530111,0.161534562109183,100,0.134836875414781,0.906823346321162,100,2.44973114804539
United States,USA,2018,0.857438882723495,0.281042680633902,100,0.258247054603792,0.930998243480964,100,2.98419026121259
United States,USA,2019,0.762368325098879,0.303628714693029,100,0.290869439091883,0.90266763295954,100,2.65358578894708
United States,USA,2020,0.762827568750833,0.160766559819045,100,0.146289957408526,0.892961842497132,100,-2.000686448
Russian Federation,RUS,2008,3.75334118813491,9.82201399338518,98.3,9.49565913232985,2.75164460182398,99.7,5.72834885950817
Russian Federation,RUS,2009,4.08444869718417,7.4461726534017,98.4,7.14139309015677,3.61103627047339,99.7,1.68050648993376
Russian Federation,RUS,2010,3.34389824902191,6.99571168612259,99.3,6.61545525506961,3.12859233236425,99.6,-11.98094906
Russian Federation,RUS,2011,3.1507257212962,8.66740724139889,99.2,8.27076181317217,2.55252803758836,99.6,14.2126105412228
Russian Federation,RUS,2012,2.92603087775353,7.82157677320438,100,7.4763775923058,2.4322663829329,99.5,-1.441994394
Russian Federation,RUS,2013,2.99360048776678,7.10944640287371,100,6.86955540740977,2.3850041141276,99.5,3.91944591289217
Russian Federation,RUS,2014,3.36060548804252,7.0931496716151,100,6.85132278871911,2.72567988735651,99.6,2.83379768411895
Russian Federation,RUS,2015,3.87310448732299,5.1935783034665,95.5,4.85637576651285,4.17714829133536,99.5,2.88032076774714
Russian Federation,RUS,2016,3.84021728459951,4.35946884302262,99.4,3.93524554840116,4.54653700968323,99.5,1.78276669721448
Russian Federation,RUS,2017,3.55363208990976,5.18168611283961,100,4.84110207786159,3.89410825037261,99.5,1.49328218611279
Russian Federation,RUS,2018,3.3942533806976,8.00986600478557,100,7.61167091839979,4.02463831797929,99.5,1.66016856598463
Russian Federation,RUS,2019,3.53030291392166,6.89089961474804,99.8,6.51508032615868,4.23706039636067,99.5,3.45149878863407
Russian Federation,RUS,2020,4.00635163401546,3.88535807153478,99.9,3.40699538503196,4.75269961683021,99.4,0.227069640676916
Indonesia,IDN,2008,14.4817402607761,6.69195724032428,92.7,6.10757344982305,2.05137663401361,28.45,4.82849022114034
Indonesia,IDN,2009,15.290148146172,3.81790440345567,93.6,2.88851681447415,2.0742760893186,34.2,3.95781590203426
Indonesia,IDN,2010,13.929212707137,4.21032276374956,94.2,3.25930590053563,1.61564895974001,40.6,3.00567317304426
Indonesia,IDN,2011,13.5122870743946,5.31029851784806,94.8,4.35341911711752,1.63292925024313,46.6,3.94695350383429
Indonesia,IDN,2012,13.3739742350727,3.67275698337514,96,3.32469101338448,1.67726296905688,52.6,4.58651357694913
Indonesia,IDN,2013,13.3566991621949,3.25956417051306,96.5,2.84449057843017,1.63567819379839,58.1,4.20428986473208
Indonesia,IDN,2014,13.3367549992146,2.80551418955807,97,2.650026347,1.89252364504274,63,4.23867862915085
Indonesia,IDN,2015,13.4926435578886,1.63998590763883,97.5,1.50974108051834,2.04112503105104,67.3,3.75474944615075
Indonesia,IDN,2016,13.4787485470271,1.41324868342093,97.6,1.2207869391584,1.92093255123821,71.6,3.37272966448809
Indonesia,IDN,2017,13.1566308462661,1.67604112443217,98.1,1.47015038673535,1.96825947590475,75.5,3.91593250123559
Indonesia,IDN,2018,12.8084975586902,2.4423928990746,98.5,2.05913547027099,2.23550848860364,78.9,3.88415796649602
Indonesia,IDN,2019,12.7126026577522,1.9960531526794,98.9,1.65062252853435,2.32945394463306,82.1,3.60650157238116
Indonesia,IDN,2020,13.6984142796138,1.32542131697496,97,1.03216235550883,2.44526535210387,84.8,1.77198877347158
Iran,IRN,2008,6.12277259123879,9.06634162181015,98.8,8.66466972637097,3.39321932236632,96.5,-20.35321429
Iran,IRN,2009,6.92448961487588,5.25993584974334,99.7,5.06356701303423,3.59778847895905,96.8,7.61844756955601
Iran,IRN,2010,6.49939072560216,5.62728397540834,99.4,5.25421446845582,3.17644493488027,96.9,6.1169452627047
Iran,IRN,2011,4.64211620456629,6.06430538351449,99.5,5.59727378247127,2.6279629821942,97,3.72266447043302
Iran,IRN,2012,6.79693716710654,4.195685315,99.5,3.9021623115184,2.67983514124854,97.1,5.00069269303678
Iran,IRN,2013,8.77490977276026,4.62852406613261,99.8,4.19440762942019,3.80472268636994,97.1,5.33536607265293
Iran,IRN,2014,9.37842415684426,4.66096882331488,100,4.37660320726983,4.404641759,97.1,8.29931248098552
Iran,IRN,2015,10.0916014141126,2.92930345945011,100,2.78590640139257,5.10019572720904,97.1,2.96378076995181
Iran,IRN,2016,9.78442038070612,3.08061030149403,100,2.94654101809586,4.75608865170363,97,4.94384320826097
Iran,IRN,2017,9.82705877594884,4.44896456130974,99.9,4.23779657271443,4.81066540686565,96.8,3.35329100720965
Iran,IRN,2018,11.1333886860067,8.16419249000078,100,7.84091853784379,7.49347971371436,96.6,-2.275343535
Iran,IRN,2019,13.3248691743433,5.09110089264553,100,4.72634307094492,9.03264966867265,96.5,9.1233962912263
Iran,IRN,2020,12.212998105241,4.30263851494391,100,3.70173443362132,11.5041287655946,96.4,3.16514712559916
Kazakhstan,KAZ,2008,5.31580324655219,13.4552377973148,100,12.1693303035772,5.69452801090538,90.5,-6.200000015
Kazakhstan,KAZ,2009,6.14688498650048,9.43031815391733,100,8.26436239307395,5.73360161358004,91.2,13.2000000012989
Kazakhstan,KAZ,2010,4.51052752955614,10.1978176789254,100,8.04715316887993,5.10168108105952,91.6,-11.59999999
Kazakhstan,KAZ,2011,4.9889741557576,12.5670736764906,99.8,10.3610796379094,4.44038997744838,92.1,26.4999999895965
Kazakhstan,KAZ,2012,4.28833015629833,11.1327785939395,100,8.8927073233951,4.22485657388209,92.4,-17.4
Kazakhstan,KAZ,2013,4.50354556962711,9.2407235007627,100,7.34702402658142,3.97420636787379,92.8,11.1999999888925
Kazakhstan,KAZ,2014,4.32955246164473,8.76261530478753,100,7.13119543551247,3.54525376752219,93,1.3000000141781
Kazakhstan,KAZ,2015,4.71054741881579,4.3891069070117,100,3.56741986896039,3.83874467941772,93.2,3.49999999448588
Kazakhstan,KAZ,2016,4.55600427070659,5.52877721194639,100,3.72608242428358,5.86258301980901,93.4,5.40000000366668
Kazakhstan,KAZ,2017,4.51698454026741,7.49528638432548,100,5.54140615153246,5.40098590101289,93.4,3.19999999928639
Kazakhstan,KAZ,2018,4.39585810287636,11.4268541132471,100,9.02731857906734,5.395591916,93.4,3.80000000210323
Kazakhstan,KAZ,2019,4.46633595812751,9.73024673225527,100,7.87586530215463,5.44088093328939,93.4,-0.100000002
Kazakhstan,KAZ,2020,5.3912826934481,6.85603147204135,100,3.90181185015528,5.29762261991027,93.5,5.89999999412356
Bolivia,BOL,2008,10.4424041155226,7.22106813617078,84.7,4.64697988317579,2.18022002160229,72.9,2.61498017645623
Bolivia,BOL,2009,11.1524074497311,3.67483057417577,86.8,2.40245305245818,2.31993524172204,74.4,3.68193913437405
Bolivia,BOL,2010,10.3899057010594,5.17973155626643,88,2.65289965051354,2.31085197525213,75.8,-1.178079653
Bolivia,BOL,2011,9.7695858816954,8.19110829600501,88.3,4.25945816500806,2.15625862027964,77.2,3.05587322317098
Bolivia,BOL,2012,9.8121619148328,9.57864996948549,90.4,7.05617528245952,2.12624466725687,78.6,4.14943857422156
Bolivia,BOL,2013,9.9669794768463,9.56004042008151,89.5,7.52166261614094,2.1069380692186,79.9,4.68512163839765
Bolivia,BOL,2014,9.74021753770169,8.35761995899478,90,6.61485355630154,2.19571580095998,81.2,3.82005894545246
Bolivia,BOL,2015,10.2394941144455,2.96634795544276,91.5,2.84414419763062,2.26486823635687,82.35,5.11609455911737
Bolivia,BOL,2016,11.1718754150532,1.92858525633152,91.8,1.3664426917306,2.37217243716244,83.5,3.13345316476517
Bolivia,BOL,2017,11.5893359382153,3.53621432013501,91.8,1.69523614326406,2.33863282003232,84.6,7.59860042438534
Bolivia,BOL,2018,11.4819241519851,3.82445357749423,92.8,2.88776918350293,2.31512619279088,85.6,6.91144737308072
Bolivia,BOL,2019,12.2217575824891,2.75842816817884,95.1,2.31226139607013,2.27412403851901,86.6,5.29964621824288
Bolivia,BOL,2020,14.0009305366582,1.55213741337425,97.2,1.21484398945188,2.37589013874445,87.4,3.12858845247013
Uruguay,URY,2008,9.16892403649034,0.0734586157622301,98.8,0.0029593784712335,0.70603048277401,100,2.13248491949356
Uruguay,URY,2009,7.88699609562802,0.0854289583697605,99.1,0.0039580148149766,0.691727695038784,100,3.34137757181099
Uruguay,URY,2010,7.20206450749149,0.0856959830138704,99.3,0.0139776102661443,0.462770067394394,100,-1.456195724
Uruguay,URY,2011,8.82916199856249,0.110568436223064,99.2,0.0293244033647794,0.489924787797434,100,13.2210130240759
Uruguay,URY,2012,8.12177248512393,0.110536243465331,99.6,0.0302268063882484,0.558328975099782,100,-0.783012112
Uruguay,URY,2013,7.61620062705491,0.0820080631486159,99.6,0.0320170298431858,0.436811044530368,100,1.98177132399428
Uruguay,URY,2014,6.73546217242537,0.0703861658179101,99.7,0.0380518645392469,0.409095984123196,100,0.268081813393749
Uruguay,URY,2015,6.13144194290358,0.0317127558426986,99.7,0.0115314753747784,0.454274930830965,100,-1.249714068
Uruguay,URY,2016,6.67871966293107,0.0282040850314316,99.7,0.008527876631924,0.429019635199156,100,2.27146541173285
Uruguay,URY,2017,5.40639904878287,0.0216277235204599,99.8,0.0047628337511064,0.376161693789608,100,-10.33416604
Uruguay,URY,2018,5.823866393,0.0141672805716171,99.8,0.0074687159028193,0.420864451421977,100,5.96012594606701
Uruguay,URY,2019,6.50279559696965,0.0058260904727472,99.9,0.0058260904727472,0.454170414480226,100,2.5644285436003
Uruguay,URY,2020,7.20670291373453,0.0034008282205453,100,0.0034008282205453,0.488599514350654,100,-8.12231615
Panama,PAN,2008,4.44423048452242,0,86.3,0,0.828437803277766,100,4.14554715837747
Panama,PAN,2009,3.78306123386363,0.0356352169496828,87,0,0.936053042486597,100,-12.14853099
Panama,PAN,2010,3.63600328993314,0.0520116573371703,86.9,0,0.968093764944964,100,-5.03014937
Panama,PAN,2011,3.27922461816528,0.113867966874599,88.6,0,0.909262603694789,100,1.10839471522972
Panama,PAN,2012,3.12877687887502,0.125534562738194,89.3,0,0.862245531617218,100,1.45559525690211
Panama,PAN,2013,3.05395074897129,0.0818093601979567,89.1,0.0134975382692432,0.776095280159267,100,5.62458110919563
Panama,PAN,2014,2.98667755648831,0.0859613233959922,90.8,0.0258902442374015,0.795080771805789,100,3.28662785996863
Panama,PAN,2015,2.94961630201192,0.0279866229193935,91.6,0.0033580483104261,0.734721913515474,100,1.36838387057018
Panama,PAN,2016,2.78054588931133,0.0117981361677335,92.4,0.0041155996576465,0.719292429839852,100,1.55402190011331
Panama,PAN,2017,2.57262188471475,0.0063622306679664,93.7,0,0.649145078900387,100,1.76862290465833
Panama,PAN,2018,2.44618170062367,0,93.8,0,0.652490001998139,100,4.53874308702179
Panama,PAN,2019,2.45508077795197,0.114994511760174,93.9,0,0.868118464067385,100,5.86099378435389
Panama,PAN,2020,3.06418840436243,0.148110162007076,95.3,0,0.852041055961806,100,2.14765965395041
Bulgaria,BGR,2008,5.86962692201849,0.763722394230078,92.3,0.453473208634196,2.59024761472887,94.236,31.7946329559354
Bulgaria,BGR,2009,4.23578565966123,0.231037691829831,92.9,0.127657750319513,2.3533174325751,94.691,-8.873274632
Bulgaria,BGR,2010,4.03250076157469,0.665859849273768,93.5,0.258182133224804,2.57636306320415,95.177,-10.8629585
Bulgaria,BGR,2011,4.66136906796064,0.922677342020341,94.1,0.423926798982755,2.65004325202353,95.582,5.70870273736629
Bulgaria,BGR,2012,4.43014002376589,0.74672526083125,94.7,0.219658692558715,2.61068941947016,95.955,-11.0408177
Bulgaria,BGR,2013,4.51541694501881,0.504882420626597,95.3,0.120358166929023,2.34878163860042,96.364,3.63010376833491
Bulgaria,BGR,2014,4.55871704995626,0.315845662235023,95.9,0.0834928411892959,2.50193695489307,96.714,7.03354565580037
Bulgaria,BGR,2015,4.06197577427238,0.232343512640503,96.6,0.0552487866288704,3.14924754666939,97.009,-7.850098152
Bulgaria,BGR,2016,4.0548985296075,0.187185141200966,97.3,0.0468257251759036,2.85703276336983,97.3,7.46785521886166
Bulgaria,BGR,2017,4.04317689807308,0.309360816353475,98.1,0.0622253325954594,2.83730970120263,97.536,8.45778103545709
Bulgaria,BGR,2018,3.39668320173059,0.283908933781935,98.7,0.0610570091995283,2.49541790615159,97.755,-1.798516951
Bulgaria,BGR,2019,3.19616480472546,0.24633990650286,99.2,0.0421168946066212,2.38330630955627,97.945,1.98762536830539
Bulgaria,BGR,2020,3.43289246015636,0.295402996632523,99.7,0.0269688819823975,2.26062860993763,98.1,-2.672981818
El Salvador,SLV,2008,7.09010840673402,1.0562943412986,91,0.451319095150919,1.05381556537967,73.1,-0.185876408
